Notes,Compound Notebook Name,Date Copied to Master Database,Data Recorded By,Seshadri Group,Oyaizu Group,DOI,Solvent 1 (S1),S1 SMILES,S1 SMILES 1,S1 SMILES 2,S1 SMILES 3,S1 Big SMILES,S1 End Group 1,S1 End Group 2,S1 Mol %,S1 Weight %,S1 SMILES 1 Mol %,S1 SMILES 2 Mol %,S1 SMILES 3 Mol %,S1 Molar Ratio,S1 Weight Ratio,S1 Mw,S1 Mn,S1 Mn or Mw,S1 Mw/Mn,S1 DOP,S1 Molar Mass (g/mol),S1 Type,S1 Block Mol Weight,Solvent 2 (S2),S2 SMILES,S2 SMILES 1,S2 SMILES 2,S2 Mol %,S2 Weight %,S2 SMILES 1 Mol %,S2 SMILES 2 Mol %,S2 Molar Ratio,S2 Weight Ratio,S2 Mw,S2 Mn,S2 Mn or Mw,S2 Mw/Mn,S2 DOP,S2 Molar Mass (g/mol),S2 Type,Solvent 3 (S3),S3 SMILES,S3 SMILES 1,S3 Mol %,S3 Weight %,S3 Molar Ratio,S3 Weight Ratio,S3 Mw,S3 Mn,S3 Mn or Mw,S3 Mw/Mn,S3 DOP,S3 Molar Mass (g/mol),S3 Type,Solvent 4 (S4),S4 SMILES,S4 Mol %,S4 Weight %,S4 Molar Ratio,S4 Weight Ratio,S4 Mw,S4 Mn,S4 Mn or Mw,S4 Mw/Mn,S4 DOP,S4 Molar Mass (g/mol),S4 Type,Salt 1,Salt1 SMILES,Salt1 Mol %,Salt1 Weight %,Salt1 Molality (mol salt/kg polymer),Salt1 Molar Mass (g/mol),Salt 2,Salt2 SMILES,Salt2 Mol %,Salt2 Weight %,Salt2 Molality (mol salt/kg polymer),Salt2 Molar Mass (g/mol),Inorganic Material 1 (IM1),IM1 Weight %,IM1 Particle Size (nm),Tg (oC),Heating Rate (K/min),Temperature (oC),Conductivity (S/cm),log Conductivity (S/cm)
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO4,[Cu]CCCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,4700.0,4700.0,1.4,20.23071625,232.1636254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.377410468,286.9332984,,,,,,,,,,,,50.0,0.000193,-3.714442691
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO4,[Cu]CCCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,4700.0,4700.0,1.4,20.23071625,232.1636254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.377410468,286.9332984,,,,,,,,,,,,40.0,0.000109,-3.962573502
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO4,[Cu]CCCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,4700.0,4700.0,1.4,20.23071625,232.1636254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.377410468,286.9332984,,,,,,,,,,,,27.0,4.32e-05,-4.364516253
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,110.0,0.00148,-2.829738285
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,100.0,0.00116,-2.935542011
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,90.0,0.0009,-3.045757491
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,90.0,0.000881,-3.055024092
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,80.0,0.000646,-3.189767482
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,70.0,0.000493,-3.307153081
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,60.0,0.000331,-3.480172006
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,50.0,0.000199,-3.701146924
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,40.0,0.000116,-3.935542011
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.447335094,286.9332984,,,,,,,,,,,,27.0,5.59e-05,-4.252588192
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C6EO4,[Cu]CCCCCCOCCOCCOCCOCC[Au],[Cu]CCCCCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,12900.0,12900.0,1.8,49.54487844,260.1949256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.536275301,286.9332984,,,,,,,,,,,,90.0,0.00088,-3.055517328
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,110.0,0.00158,-2.801342913
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,100.0,0.00122,-2.913640169
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,90.0,0.000969,-3.013676223
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,90.0,0.000892,-3.049635146
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,80.0,0.000665,-3.177178355
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,70.0,0.000451,-3.345823458
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,60.0,0.000292,-3.534617149
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,50.0,0.000173,-3.761953897
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,40.0,9.56e-05,-4.019542108
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.566630765,286.9332984,,,,,,,,,,,,27.0,3.77e-05,-4.42365865
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,110.0,0.00325,-2.488116639
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,100.0,0.00254,-2.595166283
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,90.0,0.00186,-2.730487056
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,90.0,0.00172,-2.764471553
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,80.0,0.00136,-2.866461092
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,70.0,0.000927,-3.032920266
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,60.0,0.000601,-3.221125528
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,50.0,0.000359,-3.444905551
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,40.0,0.000192,-3.716698771
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.610824742,286.9332984,,,,,,,,,,,,27.0,7.31e-05,-4.136082623
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C6EO5,[Cu]CCCCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,19000.0,19000.0,1.8,62.41377045,304.2211403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.642467643,286.9332984,,,,,,,,,,,,90.0,0.000786,-3.104577454
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO4,[Cu]CCCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,4700.0,4700.0,1.4,20.23071625,232.1636254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.721763085,286.9332984,,,,,,,,,,,,90.0,0.000805,-3.09420412
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C4EO5,[Cu]CCCCOCCOCCOCCOCCOCC[Au],[Cu]CCCCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7100.0,7100.0,1.6,25.69019792,276.1898402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.809168868,286.9332984,,,,,,,,,,,,90.0,0.000844,-3.073657553
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,1.958288456,286.9332984,,,,,,,,,,,,90.0,0.00125,-2.903089987
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,2.013530928,286.9332984,,,,,,,,,,,,90.0,0.00174,-2.759450752
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C6EO4,[Cu]CCCCCCOCCOCCOCCOCC[Au],[Cu]CCCCCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,12900.0,12900.0,1.8,49.54487844,260.1949256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,2.150785421,286.9332984,,,,,,,,,,,,90.0,0.000513,-3.289882635
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO4,[Cu]CCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,7400.0,7400.0,1.3,36.22833643,204.1323253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,2.741603838,286.9332984,,,,,,,,,,,,90.0,0.0015,-2.823908741
,,5/18/2020,JL,,,doi.org/10.1021/acs.macromol.6b00851,C2EO5,[Cu]CCOCCOCCOCCOCCOCC[Au],[Cu]CCOCCOCCOCCOCCOCC[Au],,,,,,1.0,1.0,,,,,,,6700.0,6700.0,1.5,26.98131443,248.1585401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,2.818943299,286.9332984,,,,,,,,,,,,90.0,0.00182,-2.739928612
,,5/19/2020,JL,,,doi.org/10.1002/pola.28080,PAEC,[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],,,,,,0.928571495,0.900654938,,,,,,,10062.0,10062.0,,50.0,200.1010252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.071428505,0.099345062,0.382245081,286.9332984,,,,,,,,,,,,25.0,1.05e-08,-7.978401416
,,5/19/2020,JL,,,doi.org/10.1002/pola.28080,PAEC,[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],,,,,,0.928571495,0.900654938,,,,,,,10062.0,10062.0,,50.0,200.1010252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.071428505,0.099345062,0.382245081,286.9332984,,,,,,,,,,,,30.0,2.49e-08,-7.604200248
,,5/19/2020,JL,,,doi.org/10.1002/pola.28080,PAEC,[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],,,,,,0.928571495,0.900654938,,,,,,,10062.0,10062.0,,50.0,200.1010252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.071428505,0.099345062,0.382245081,286.9332984,,,,,,,,,,,,40.0,7.52e-08,-7.123600279
,,5/19/2020,JL,,,doi.org/10.1002/pola.28080,PAEC,[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],,,,,,0.928571495,0.900654938,,,,,,,10062.0,10062.0,,50.0,200.1010252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.071428505,0.099345062,0.382245081,286.9332984,,,,,,,,,,,,50.0,1.7e-07,-6.769201229
,,5/19/2020,JL,,,doi.org/10.1002/pola.28080,PAEC,[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],[Cu]OC(=O)OCC(CC)(COCC=C)C[Au],,,,,,0.928571495,0.900654938,,,,,,,10062.0,10062.0,,50.0,200.1010252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.071428505,0.099345062,0.382245081,286.9332984,,,,,,,,,,,,60.0,3.72e-07,-6.429500258
